A,B,C,D,AVERAGE
351.0,171.0,854.0,366.0,435.5
73.0,882.0,833.0,208.0,499.0
923.0,567.0,294.0,613.0,599.25
710.0,947.0,751.0,708.0,779.0
132.0,117.0,651.0,604.0,376.0
812.0,275.0,332.0,295.0,428.5
374.0,33.0,495.0,298.0,300.0
973.0,52.0,42.0,615.0,420.5
45.0,801.0,358.0,24.0,307.0
389.0,984.0,396.0,77.0,461.5
690.0,90.0,397.0,642.0,454.75
679.0,476.0,906.0,930.0,747.75
600.0,76.0,945.0,410.0,507.75
393.0,490.0,940.0,230.0,513.25
797.0,803.0,269.0,854.0,680.75
814.0,35.0,876.0,634.0,589.75
587.0,370.0,415.0,642.0,503.5
977.0,953.0,502.0,858.0,822.5
994.0,665.0,488.0,558.0,676.25
936.0,972.0,775.0,402.0,771.25
831.0,712.0,418.0,722.0,670.75
360.0,965.0,837.0,478.0,660.0
174.0,384.0,485.0,596.0,409.75
688.0,128.0,963.0,183.0,490.5
86.0,173.0,227.0,595.0,270.25
296.0,3.0,798.0,686.0,445.75
883.0,824.0,988.0,232.0,731.75
585.0,899.0,25.0,419.0,482.0
907.0,8.0,970.0,85.0,492.5
151.0,199.0,454.0,976.0,445.0
745.0,118.0,980.0,18.0,465.25
578.0,56.0,963.0,842.0,609.75
208.0,402.0,751.0,204.0,391.25
202.0,606.0,842.0,264.0,478.5
909.0,173.0,551.0,655.0,572.0
444.0,564.0,248.0,596.0,463.0
397.0,475.0,630.0,958.0,615.0
293.0,173.0,376.0,686.0,382.0
237.0,246.0,458.0,596.0,384.25
749.0,279.0,511.0,306.0,461.25
135.0,77.0,215.0,168.0,148.75
714.0,584.0,455.0,52.0,451.25
951.0,20.0,764.0,48.0,445.75
891.0,381.0,34.0,592.0,474.5
792.0,469.0,412.0,863.0,634.0
625.0,32.0,694.0,598.0,487.25
28.0,545.0,486.0,283.0,335.5
852.0,520.0,302.0,495.0,542.25
430.0,803.0,579.0,862.0,668.5
920.0,571.0,436.0,410.0,584.25
475.0,192.0,126.0,182.0,243.75
197.0,149.0,933.0,805.0,521.0
387.0,865.0,467.0,199.0,479.5
833.0,95.0,467.0,624.0,504.75
678.0,642.0,733.0,805.0,714.5
463.0,210.0,204.0,32.0,227.25
152.0,399.0,757.0,963.0,567.75
594.0,610.0,474.0,683.0,590.25
664.0,242.0,594.0,355.0,463.75
315.0,531.0,220.0,1.0,266.75
403.0,773.0,357.0,44.0,394.25
453.0,335.0,719.0,590.0,524.25
149.0,604.0,735.0,961.0,612.25
695.0,815.0,971.0,891.0,843.0
622.0,240.0,879.0,849.0,647.5
328.0,538.0,790.0,422.0,519.5
434.0,290.0,296.0,104.0,281.0
171.0,212.0,650.0,326.0,339.75
25.0,957.0,228.0,758.0,492.0
503.0,543.0,789.0,84.0,479.75
240.0,172.0,966.0,945.0,580.75
324.0,394.0,119.0,766.0,400.75
520.0,688.0,162.0,898.0,567.0
568.0,945.0,956.0,441.0,727.5
425.0,601.0,389.0,285.0,425.0
826.0,597.0,790.0,280.0,623.25
799.0,524.0,316.0,874.0,628.25
740.0,42.0,183.0,928.0,473.25
153.0,83.0,83.0,17.0,84.0
989.0,919.0,53.0,216.0,544.25
675.0,380.0,521.0,786.0,590.5
763.0,387.0,255.0,366.0,442.75
596.0,181.0,90.0,517.0,346.0
306.0,601.0,830.0,103.0,460.0
530.0,89.0,287.0,402.0,327.0
764.0,362.0,61.0,870.0,514.25
385.0,504.0,991.0,218.0,524.5
663.0,361.0,686.0,341.0,512.75
378.0,351.0,941.0,872.0,635.5
345.0,932.0,757.0,382.0,604.0
842.0,113.0,250.0,707.0,478.0
766.0,415.0,762.0,391.0,583.5
773.0,48.0,309.0,425.0,388.75
190.0,876.0,348.0,353.0,441.75
948.0,953.0,463.0,5.0,592.25
993.0,592.0,321.0,124.0,507.5
67.0,808.0,830.0,423.0,532.0
780.0,910.0,137.0,494.0,580.25
202.0,261.0,380.0,390.0,308.25
998.0,268.0,235.0,287.0,447.0
237.0,179.0,304.0,91.0,202.75
775.0,926.0,633.0,692.0,756.5
345.0,675.0,951.0,417.0,597.0
488.0,584.0,999.0,332.0,600.75
601.0,801.0,701.0,171.0,568.5
321.0,308.0,919.0,240.0,447.0
771.0,250.0,618.0,667.0,576.5
87.0,135.0,13.0,860.0,273.75
441.0,640.0,512.0,910.0,625.75
370.0,924.0,857.0,510.0,665.25
11.0,762.0,164.0,739.0,419.0
834.0,713.0,872.0,840.0,814.75
192.0,789.0,62.0,356.0,349.75
615.0,297.0,589.0,118.0,404.75
547.0,165.0,210.0,960.0,470.5
123.0,154.0,498.0,932.0,426.75
832.0,764.0,137.0,240.0,493.25
302.0,238.0,4.0,548.0,273.0
282.0,98.0,594.0,309.0,320.75
455.0,795.0,653.0,502.0,601.25
36.0,748.0,309.0,463.0,389.0
791.0,544.0,208.0,419.0,490.5
281.0,795.0,598.0,608.0,570.5
76.0,779.0,536.0,3.0,348.5
673.0,559.0,629.0,29.0,472.5
104.0,758.0,241.0,860.0,490.75
535.0,142.0,126.0,950.0,438.25
366.0,444.0,55.0,679.0,386.0
931.0,116.0,669.0,876.0,648.0
304.0,178.0,975.0,15.0,368.0
101.0,144.0,248.0,252.0,186.25
496.0,527.0,14.0,624.0,415.25
861.0,345.0,370.0,374.0,487.5
658.0,317.0,568.0,551.0,523.5
834.0,685.0,30.0,636.0,546.25
193.0,507.0,844.0,678.0,555.5
472.0,830.0,362.0,246.0,477.5
592.0,898.0,240.0,742.0,618.0
239.0,681.0,291.0,585.0,449.0
231.0,363.0,869.0,110.0,393.25
473.0,107.0,176.0,902.0,414.5
370.0,684.0,653.0,739.0,611.5
732.0,143.0,576.0,797.0,562.0
727.0,285.0,517.0,928.0,614.25
495.0,98.0,983.0,874.0,612.5
378.0,676.0,454.0,445.0,488.25
826.0,755.0,412.0,647.0,660.0
366.0,818.0,982.0,464.0,657.5
528.0,16.0,337.0,861.0,435.5
538.0,965.0,5.0,338.0,461.5
274.0,983.0,259.0,934.0,612.5
580.0,670.0,43.0,792.0,521.25
47.0,264.0,669.0,881.0,465.25
347.0,924.0,679.0,277.0,556.75
350.0,152.0,461.0,28.0,247.75
315.0,317.0,334.0,242.0,302.0
874.0,973.0,774.0,816.0,859.25
579.0,41.0,195.0,652.0,366.75
487.0,831.0,16.0,309.0,410.75
587.0,13.0,37.0,833.0,367.5
859.0,223.0,586.0,469.0,534.25
53.0,493.0,595.0,954.0,523.75
201.0,329.0,812.0,45.0,346.75
129.0,203.0,483.0,777.0,398.0
116.0,779.0,291.0,98.0,321.0
728.0,479.0,410.0,417.0,508.5
594.0,359.0,685.0,236.0,468.5
908.0,494.0,97.0,781.0,570.0
911.0,616.0,509.0,7.0,510.75
738.0,117.0,855.0,77.0,446.75
987.0,660.0,750.0,40.0,609.25
204.0,650.0,514.0,578.0,486.5
280.0,748.0,354.0,99.0,370.25
230.0,427.0,384.0,130.0,292.75
82.0,118.0,131.0,230.0,140.25
74.0,991.0,519.0,966.0,637.5
820.0,861.0,883.0,577.0,785.25
280.0,559.0,366.0,277.0,370.5
91.0,824.0,354.0,360.0,407.25
321.0,964.0,630.0,64.0,494.75
491.0,304.0,723.0,768.0,571.5
389.0,365.0,952.0,689.0,598.75
517.0,844.0,2.0,19.0,345.5
224.0,67.0,227.0,38.0,139.0
779.0,422.0,216.0,418.0,458.75
24.0,549.0,247.0,125.0,236.25
158.0,839.0,536.0,657.0,547.5
772.0,53.0,994.0,146.0,491.25
839.0,940.0,576.0,825.0,795.0
571.0,127.0,547.0,887.0,533.0
831.0,134.0,827.0,914.0,676.5
119.0,495.0,834.0,202.0,412.5
828.0,888.0,992.0,133.0,710.25
636.0,97.0,406.0,209.0,337.0
913.0,788.0,702.0,46.0,612.25
906.0,635.0,501.0,995.0,759.25
223.0,391.0,341.0,67.0,255.5
150.0,553.0,913.0,442.0,514.5
984.0,549.0,567.0,896.0,749.0
731.0,145.0,965.0,973.0,703.5
867.0,773.0,781.0,84.0,626.25
208.0,385.0,412.0,906.0,477.75
538.0,456.0,995.0,747.0,684.0
34.0,870.0,345.0,948.0,549.25
703.0,797.0,795.0,47.0,585.5
932.0,952.0,103.0,361.0,587.0
178.0,795.0,437.0,797.0,551.75
667.0,546.0,168.0,512.0,473.25
97.0,656.0,334.0,394.0,370.25
614.0,401.0,50.0,919.0,496.0
674.0,542.0,249.0,756.0,555.25
520.0,349.0,742.0,939.0,637.5
794.0,199.0,193.0,404.0,397.5
15.0,431.0,779.0,926.0,537.75
301.0,39.0,62.0,984.0,346.5
900.0,424.0,990.0,378.0,673.0
968.0,736.0,574.0,209.0,621.75
622.0,5.0,607.0,942.0,544.0
595.0,629.0,899.0,216.0,584.75
722.0,944.0,693.0,3.0,590.5
15.0,550.0,297.0,34.0,224.0
937.0,302.0,603.0,502.0,586.0
442.0,799.0,252.0,833.0,581.5
228.0,669.0,515.0,701.0,528.25
203.0,487.0,169.0,849.0,427.0
735.0,368.0,274.0,2.0,344.75
159.0,203.0,529.0,525.0,354.0
966.0,215.0,997.0,778.0,739.0
292.0,833.0,134.0,8.0,316.75
173.0,884.0,528.0,224.0,452.25
500.0,690.0,791.0,230.0,552.75
992.0,853.0,176.0,33.0,513.5
873.0,965.0,25.0,924.0,696.75
387.0,453.0,304.0,261.0,351.25
51.0,825.0,113.0,372.0,340.25
333.0,315.0,834.0,68.0,387.5
483.0,900.0,147.0,71.0,400.25
979.0,693.0,453.0,958.0,770.75
791.0,678.0,508.0,907.0,721.0
184.0,66.0,642.0,566.0,364.5
486.0,964.0,84.0,99.0,408.25
161.0,419.0,930.0,231.0,435.25
709.0,806.0,316.0,137.0,492.0
652.0,806.0,140.0,337.0,483.75
718.0,411.0,714.0,207.0,512.5
10.0,233.0,752.0,909.0,476.0
947.0,353.0,734.0,744.0,694.5
487.0,6.0,572.0,830.0,473.75
790.0,177.0,544.0,671.0,545.5
421.0,614.0,698.0,142.0,468.75
462.0,482.0,957.0,478.0,594.75
977.0,775.0,647.0,758.0,789.25
559.0,938.0,565.0,960.0,755.5
946.0,644.0,802.0,132.0,631.0
480.0,781.0,641.0,925.0,706.75
405.0,661.0,585.0,891.0,635.5
749.0,501.0,809.0,904.0,740.75
940.0,439.0,563.0,6.0,487.0
473.0,157.0,827.0,157.0,403.5
649.0,1.0,589.0,194.0,358.25
747.0,998.0,563.0,800.0,777.0
957.0,559.0,382.0,816.0,678.5
241.0,362.0,195.0,425.0,305.75
289.0,234.0,314.0,20.0,214.25
400.0,945.0,806.0,893.0,761.0
355.0,551.0,41.0,788.0,433.75
567.0,477.0,149.0,555.0,437.0
566.0,886.0,810.0,933.0,798.75
988.0,95.0,790.0,322.0,548.75
477.0,689.0,325.0,873.0,591.0
452.0,370.0,220.0,642.0,421.0
397.0,364.0,890.0,586.0,559.25
217.0,783.0,70.0,416.0,371.5
677.0,637.0,298.0,632.0,561.0
190.0,270.0,285.0,668.0,353.25
996.0,140.0,396.0,432.0,491.0
459.0,808.0,370.0,443.0,520.0
55.0,525.0,113.0,714.0,351.75
311.0,545.0,590.0,21.0,366.75
517.0,218.0,472.0,199.0,351.5
682.0,678.0,478.0,519.0,589.25
164.0,726.0,235.0,943.0,517.0
644.0,383.0,303.0,375.0,426.25
268.0,18.0,58.0,891.0,308.75
943.0,318.0,625.0,254.0,535.0
748.0,381.0,361.0,779.0,567.25
238.0,618.0,211.0,54.0,280.25
653.0,861.0,993.0,60.0,641.75
109.0,83.0,912.0,406.0,377.5
893.0,247.0,421.0,786.0,586.75
656.0,744.0,454.0,832.0,671.5
465.0,840.0,825.0,376.0,626.5
287.0,53.0,722.0,403.0,366.25
496.0,306.0,707.0,267.0,444.0
792.0,177.0,11.0,74.0,263.5
431.0,680.0,935.0,198.0,561.0
749.0,664.0,243.0,936.0,648.0
331.0,113.0,860.0,777.0,520.25
874.0,487.0,740.0,766.0,716.75
161.0,42.0,713.0,876.0,448.0
450.0,954.0,715.0,782.0,725.25
451.0,576.0,331.0,361.0,429.75
752.0,93.0,742.0,943.0,632.5
69.0,486.0,144.0,461.0,290.0
65.0,637.0,13.0,619.0,333.5
345.0,406.0,581.0,183.0,378.75
964.0,732.0,462.0,609.0,691.75
81.0,974.0,713.0,347.0,528.75
568.0,466.0,930.0,794.0,689.5
230.0,267.0,295.0,18.0,202.5
231.0,34.0,539.0,334.0,284.5
171.0,129.0,71.0,444.0,203.75
459.0,493.0,82.0,329.0,340.75
354.0,568.0,311.0,177.0,352.5
216.0,809.0,323.0,995.0,585.75
771.0,359.0,21.0,595.0,436.5
179.0,312.0,42.0,268.0,200.25
423.0,464.0,251.0,522.0,415.0
426.0,204.0,551.0,592.0,443.25
951.0,739.0,493.0,405.0,647.0
950.0,729.0,684.0,676.0,759.75
255.0,352.0,141.0,404.0,288.0
577.0,420.0,978.0,358.0,583.25
200.0,762.0,750.0,844.0,639.0
48.0,274.0,670.0,974.0,491.5
907.0,773.0,564.0,351.0,648.75
2.0,740.0,471.0,845.0,514.5
801.0,453.0,189.0,222.0,416.25
67.0,892.0,167.0,333.0,364.75
119.0,981.0,581.0,939.0,655.0
927.0,189.0,843.0,953.0,728.0
272.0,826.0,837.0,325.0,565.0
180.0,150.0,889.0,689.0,477.0
543.0,81.0,841.0,368.0,458.25
428.0,492.0,587.0,535.0,510.5
905.0,126.0,4.0,538.0,393.25
47.0,478.0,752.0,748.0,506.25
286.0,918.0,229.0,81.0,378.5
241.0,420.0,834.0,709.0,551.0
644.0,219.0,257.0,409.0,382.25
474.0,557.0,828.0,127.0,496.5
767.0,866.0,120.0,111.0,466.0
673.0,892.0,650.0,910.0,781.25
239.0,984.0,620.0,527.0,592.5
187.0,681.0,976.0,663.0,626.75
798.0,500.0,449.0,739.0,621.5
76.0,415.0,299.0,899.0,422.25
173.0,142.0,16.0,532.0,215.75
865.0,801.0,601.0,577.0,711.0
972.0,65.0,132.0,70.0,309.75
975.0,792.0,205.0,924.0,724.0
352.0,496.0,436.0,966.0,562.5
981.0,350.0,978.0,865.0,793.5
999.0,321.0,608.0,829.0,689.25
405.0,950.0,533.0,27.0,478.75
304.0,87.0,89.0,227.0,176.75
994.0,68.0,69.0,969.0,525.0
744.0,837.0,77.0,290.0,487.0
149.0,33.0,141.0,380.0,175.75
25.0,899.0,832.0,999.0,688.75
887.0,285.0,202.0,911.0,571.25
947.0,896.0,836.0,619.0,824.5
562.0,527.0,696.0,585.0,592.5
311.0,819.0,380.0,306.0,454.0
753.0,30.0,208.0,112.0,275.75
328.0,337.0,765.0,670.0,525.0
147.0,213.0,893.0,765.0,504.5
250.0,207.0,951.0,112.0,380.0
680.0,452.0,580.0,990.0,675.5
279.0,475.0,306.0,26.0,271.5
299.0,940.0,958.0,550.0,686.75
445.0,733.0,237.0,591.0,501.5
440.0,209.0,921.0,254.0,456.0
721.0,847.0,124.0,894.0,646.5
668.0,655.0,149.0,591.0,515.75
42.0,308.0,508.0,748.0,401.5
28.0,442.0,513.0,147.0,282.5
261.0,786.0,645.0,964.0,664.0
745.0,294.0,714.0,800.0,638.25
874.0,464.0,897.0,501.0,684.0
758.0,163.0,525.0,490.0,484.0
430.0,768.0,191.0,990.0,594.75
649.0,701.0,418.0,31.0,449.75
749.0,556.0,3.0,887.0,548.75
753.0,894.0,85.0,941.0,668.25
944.0,884.0,784.0,887.0,874.75
565.0,724.0,259.0,86.0,408.5
831.0,778.0,319.0,113.0,510.25
0.0,120.0,360.0,212.0,173.0
171.0,371.0,905.0,831.0,569.5
497.0,895.0,290.0,443.0,531.25
248.0,747.0,962.0,821.0,694.5
687.0,902.0,207.0,110.0,476.5
820.0,229.0,610.0,74.0,433.25
102.0,912.0,463.0,567.0,511.0
486.0,863.0,965.0,49.0,590.75
6.0,655.0,699.0,910.0,567.5
853.0,363.0,153.0,400.0,442.25
373.0,476.0,64.0,208.0,280.25
72.0,653.0,716.0,323.0,441.0
142.0,783.0,841.0,347.0,528.25
834.0,699.0,592.0,133.0,564.5
442.0,461.0,819.0,647.0,592.25
57.0,184.0,399.0,789.0,357.25
822.0,720.0,354.0,963.0,714.75
179.0,877.0,512.0,945.0,628.25
908.0,999.0,560.0,681.0,787.0
179.0,357.0,531.0,43.0,277.5
841.0,386.0,538.0,420.0,546.25
197.0,645.0,348.0,762.0,488.0
277.0,745.0,123.0,727.0,468.0
224.0,740.0,700.0,543.0,551.75
139.0,367.0,472.0,586.0,391.0
383.0,113.0,46.0,553.0,273.75
260.0,443.0,270.0,688.0,415.25
877.0,412.0,17.0,324.0,407.5
864.0,59.0,229.0,411.0,390.75
372.0,30.0,570.0,847.0,454.75
463.0,10.0,796.0,415.0,421.0
784.0,741.0,117.0,640.0,570.5
760.0,879.0,613.0,706.0,739.5
468.0,188.0,423.0,870.0,487.25
354.0,509.0,451.0,840.0,538.5
721.0,842.0,784.0,117.0,616.0
193.0,615.0,469.0,870.0,536.75
374.0,549.0,541.0,521.0,496.25
675.0,956.0,611.0,170.0,603.0
133.0,482.0,169.0,593.0,344.25
610.0,355.0,316.0,910.0,547.75
611.0,38.0,860.0,283.0,448.0
856.0,385.0,425.0,290.0,489.0
549.0,417.0,941.0,638.0,636.25
711.0,728.0,40.0,400.0,469.75
655.0,56.0,149.0,852.0,428.0
36.0,972.0,834.0,951.0,698.25
78.0,161.0,403.0,903.0,386.25
501.0,837.0,334.0,756.0,607.0
204.0,508.0,65.0,459.0,309.0
43.0,132.0,4.0,136.0,78.75
692.0,7.0,107.0,673.0,369.75
135.0,506.0,637.0,639.0,479.25
715.0,7.0,756.0,434.0,478.0
47.0,579.0,640.0,726.0,498.0
912.0,921.0,764.0,374.0,742.75
115.0,797.0,721.0,321.0,488.5
575.0,658.0,849.0,98.0,545.0
274.0,272.0,400.0,958.0,476.0
958.0,961.0,55.0,19.0,498.25
243.0,828.0,264.0,315.0,412.5
221.0,630.0,692.0,946.0,622.25
988.0,851.0,27.0,542.0,602.0
765.0,973.0,396.0,562.0,674.0
427.0,213.0,603.0,537.0,445.0
385.0,895.0,532.0,252.0,516.0
180.0,585.0,712.0,357.0,458.5
785.0,80.0,220.0,136.0,305.25
694.0,562.0,966.0,956.0,794.5
534.0,239.0,866.0,343.0,495.5
499.0,335.0,967.0,382.0,545.75
27.0,352.0,874.0,891.0,536.0
104.0,256.0,284.0,153.0,199.25
907.0,207.0,203.0,356.0,418.25
903.0,127.0,754.0,494.0,569.5
947.0,393.0,176.0,673.0,547.25
427.0,830.0,688.0,120.0,516.25
505.0,253.0,722.0,216.0,424.0
768.0,646.0,239.0,621.0,568.5
681.0,87.0,518.0,316.0,400.5
120.0,166.0,155.0,849.0,322.5
915.0,205.0,420.0,362.0,475.5
430.0,704.0,291.0,725.0,537.5
537.0,449.0,600.0,57.0,410.75
332.0,227.0,731.0,880.0,542.5
469.0,628.0,333.0,129.0,389.75
843.0,776.0,840.0,294.0,688.25
287.0,116.0,875.0,777.0,513.75
849.0,662.0,887.0,620.0,754.5
301.0,974.0,159.0,477.0,477.75
452.0,94.0,915.0,15.0,369.0
36.0,484.0,679.0,538.0,434.25
915.0,287.0,55.0,390.0,411.75
725.0,538.0,451.0,368.0,520.5
394.0,945.0,828.0,449.0,654.0
374.0,141.0,323.0,366.0,301.0
887.0,301.0,457.0,211.0,464.0
129.0,117.0,900.0,180.0,331.5
694.0,568.0,969.0,824.0,763.75
96.0,957.0,573.0,819.0,611.25
766.0,471.0,848.0,241.0,581.5
372.0,634.0,267.0,677.0,487.5
852.0,903.0,275.0,739.0,692.25
919.0,199.0,659.0,113.0,472.5
308.0,701.0,830.0,71.0,477.5
681.0,800.0,385.0,841.0,676.75
410.0,223.0,857.0,185.0,418.75
347.0,243.0,444.0,608.0,410.5
364.0,981.0,280.0,924.0,637.25
916.0,325.0,409.0,972.0,655.5
888.0,215.0,797.0,304.0,551.0
353.0,801.0,908.0,291.0,588.25
393.0,425.0,700.0,504.0,505.5
493.0,40.0,827.0,784.0,536.0
699.0,769.0,23.0,344.0,458.75
462.0,699.0,326.0,497.0,496.0
49.0,238.0,407.0,790.0,371.0
686.0,567.0,395.0,170.0,454.5
571.0,834.0,489.0,252.0,536.5
72.0,887.0,274.0,256.0,372.25
70.0,727.0,429.0,590.0,454.0
912.0,66.0,281.0,652.0,477.75
92.0,470.0,976.0,943.0,620.25
491.0,539.0,235.0,122.0,346.75
596.0,684.0,535.0,611.0,606.5
565.0,212.0,239.0,325.0,335.25
31.0,150.0,240.0,287.0,177.0
404.0,728.0,387.0,776.0,573.75
743.0,653.0,239.0,69.0,426.0
754.0,302.0,257.0,273.0,396.5
249.0,673.0,986.0,435.0,585.75
311.0,138.0,797.0,204.0,362.5
962.0,95.0,355.0,363.0,443.75
632.0,117.0,810.0,192.0,437.75
573.0,298.0,306.0,251.0,357.0
663.0,488.0,899.0,958.0,752.0
892.0,481.0,417.0,823.0,653.25
9.0,371.0,46.0,108.0,133.5
227.0,645.0,987.0,186.0,511.25
200.0,750.0,357.0,695.0,500.5
978.0,998.0,89.0,74.0,534.75
513.0,645.0,800.0,648.0,651.5
522.0,637.0,112.0,459.0,432.5
822.0,425.0,24.0,376.0,411.75
774.0,161.0,85.0,124.0,286.0
611.0,22.0,383.0,118.0,283.5
484.0,703.0,5.0,596.0,447.0
829.0,861.0,191.0,320.0,550.25
669.0,367.0,34.0,726.0,449.0
177.0,252.0,138.0,671.0,309.5
215.0,731.0,684.0,196.0,456.5
443.0,985.0,596.0,646.0,667.5
341.0,330.0,441.0,658.0,442.5
585.0,386.0,871.0,95.0,484.25
937.0,263.0,522.0,424.0,536.5
269.0,293.0,939.0,75.0,394.0
474.0,781.0,361.0,984.0,650.0
354.0,435.0,112.0,813.0,428.5
158.0,314.0,212.0,210.0,223.5
20.0,867.0,559.0,617.0,515.75
157.0,337.0,298.0,126.0,229.5
642.0,473.0,186.0,549.0,462.5
249.0,323.0,11.0,662.0,311.25
620.0,718.0,877.0,586.0,700.25
697.0,210.0,142.0,397.0,361.5
699.0,94.0,341.0,100.0,308.5
796.0,516.0,406.0,429.0,536.75
144.0,13.0,722.0,154.0,258.25
164.0,438.0,809.0,54.0,366.25
205.0,884.0,890.0,733.0,678.0
207.0,490.0,345.0,785.0,456.75
785.0,760.0,270.0,901.0,679.0
191.0,363.0,956.0,760.0,567.5
921.0,672.0,145.0,670.0,602.0
13.0,815.0,378.0,241.0,361.75
228.0,406.0,821.0,243.0,424.5
24.0,807.0,364.0,308.0,375.75
24.0,619.0,297.0,665.0,401.25
34.0,381.0,84.0,278.0,194.25
185.0,899.0,560.0,519.0,540.75
382.0,146.0,737.0,53.0,329.5
915.0,646.0,376.0,306.0,560.75
515.0,100.0,252.0,826.0,423.25
264.0,304.0,670.0,864.0,525.5
666.0,53.0,78.0,881.0,419.5
208.0,138.0,606.0,921.0,468.25
912.0,166.0,472.0,346.0,474.0
810.0,74.0,670.0,80.0,408.5
221.0,649.0,970.0,211.0,512.75
256.0,667.0,696.0,770.0,597.25
466.0,499.0,821.0,678.0,616.0
848.0,345.0,741.0,146.0,520.0
32.0,850.0,226.0,201.0,327.25
108.0,787.0,174.0,204.0,318.25
964.0,82.0,225.0,974.0,561.25
247.0,665.0,174.0,759.0,461.25
227.0,603.0,459.0,310.0,399.75
643.0,297.0,356.0,756.0,513.0
911.0,150.0,223.0,495.0,444.75
573.0,721.0,462.0,741.0,624.25
837.0,470.0,591.0,913.0,702.75
778.0,107.0,977.0,851.0,678.25
108.0,679.0,284.0,805.0,469.0
45.0,136.0,111.0,803.0,273.75
280.0,691.0,131.0,484.0,396.5
23.0,280.0,877.0,637.0,454.25
919.0,807.0,852.0,917.0,873.75
748.0,186.0,850.0,200.0,496.0
444.0,922.0,146.0,88.0,400.0
375.0,720.0,934.0,124.0,538.25
513.0,331.0,657.0,228.0,432.25
14.0,618.0,554.0,22.0,302.0
87.0,673.0,836.0,889.0,621.25
834.0,777.0,510.0,206.0,581.75
793.0,824.0,683.0,56.0,589.0
837.0,9.0,76.0,995.0,479.25
388.0,838.0,333.0,516.0,518.75
654.0,523.0,240.0,296.0,428.25
23.0,699.0,303.0,541.0,391.5
481.0,437.0,334.0,271.0,380.75
567.0,594.0,245.0,251.0,414.25
751.0,919.0,686.0,41.0,599.25
162.0,942.0,552.0,804.0,615.0
767.0,117.0,580.0,559.0,505.75
816.0,756.0,748.0,86.0,601.5
575.0,112.0,973.0,830.0,622.5
547.0,628.0,729.0,960.0,716.0
64.0,512.0,627.0,689.0,473.0
537.0,107.0,802.0,501.0,486.75
768.0,53.0,482.0,268.0,392.75
494.0,220.0,901.0,458.0,518.25
114.0,940.0,81.0,697.0,458.0
734.0,549.0,254.0,657.0,548.5
196.0,90.0,103.0,973.0,340.5
575.0,844.0,379.0,416.0,553.5
950.0,438.0,399.0,289.0,519.0
887.0,813.0,887.0,325.0,728.0
45.0,424.0,569.0,439.0,369.25
643.0,876.0,655.0,457.0,657.75
608.0,93.0,913.0,818.0,608.0
75.0,553.0,36.0,559.0,305.75
699.0,882.0,924.0,205.0,677.5
583.0,214.0,416.0,424.0,409.25
476.0,949.0,603.0,326.0,588.5
56.0,497.0,956.0,644.0,538.25
974.0,284.0,230.0,688.0,544.0
709.0,189.0,624.0,852.0,593.5
731.0,289.0,513.0,657.0,547.5
670.0,237.0,98.0,937.0,485.5
716.0,408.0,725.0,555.0,601.0
377.0,321.0,697.0,929.0,581.0
197.0,588.0,878.0,496.0,539.75
496.0,56.0,247.0,753.0,388.0
127.0,103.0,931.0,20.0,295.25
194.0,818.0,206.0,699.0,479.25
194.0,308.0,538.0,250.0,322.5
203.0,780.0,521.0,97.0,400.25
89.0,834.0,428.0,274.0,406.25
344.0,381.0,113.0,283.0,280.25
40.0,589.0,351.0,712.0,423.0
661.0,742.0,454.0,979.0,709.0
594.0,62.0,542.0,134.0,333.0
0.0,611.0,785.0,484.0,470.0
227.0,543.0,258.0,799.0,456.75
753.0,691.0,172.0,366.0,495.5
684.0,695.0,625.0,52.0,514.0
391.0,986.0,412.0,395.0,546.0
103.0,859.0,235.0,845.0,510.5
699.0,149.0,934.0,927.0,677.25
473.0,724.0,616.0,242.0,513.75
931.0,153.0,505.0,624.0,553.25
373.0,616.0,264.0,277.0,382.5
209.0,743.0,273.0,71.0,324.0
426.0,604.0,487.0,568.0,521.25
564.0,320.0,842.0,674.0,600.0
614.0,537.0,57.0,868.0,519.0
788.0,997.0,784.0,35.0,651.0
25.0,136.0,376.0,996.0,383.25
905.0,635.0,545.0,364.0,612.25
818.0,917.0,929.0,510.0,793.5
243.0,723.0,604.0,20.0,397.5
316.0,258.0,520.0,102.0,299.0
578.0,732.0,571.0,394.0,568.75
139.0,895.0,711.0,93.0,459.5
4.0,178.0,138.0,70.0,97.5
837.0,447.0,890.0,87.0,565.25
853.0,504.0,252.0,523.0,533.0
250.0,755.0,785.0,866.0,664.0
756.0,627.0,460.0,741.0,646.0
456.0,274.0,716.0,431.0,469.25
501.0,94.0,951.0,732.0,569.5
640.0,374.0,392.0,504.0,477.5
755.0,235.0,801.0,637.0,607.0
706.0,888.0,595.0,354.0,635.75
892.0,953.0,432.0,383.0,665.0
41.0,568.0,785.0,318.0,428.0
692.0,761.0,673.0,670.0,699.0
109.0,667.0,240.0,6.0,255.5
345.0,434.0,272.0,152.0,300.75
504.0,492.0,16.0,740.0,438.0
615.0,591.0,470.0,45.0,430.25
348.0,981.0,141.0,312.0,445.5
2.0,524.0,871.0,671.0,517.0
648.0,785.0,560.0,662.0,663.75
926.0,517.0,554.0,200.0,549.25
350.0,913.0,97.0,654.0,503.5
541.0,833.0,736.0,595.0,676.25
77.0,775.0,337.0,656.0,461.25
226.0,23.0,337.0,321.0,226.75
214.0,295.0,162.0,661.0,333.0
119.0,269.0,551.0,492.0,357.75
