A,B,C,D,AVERAGE
581,459,984,69,523.25
158,413,802,301,418.5
394,828,665,301,547
36,429,354,755,393.5
540,389,693,593,553.75
468,922,446,779,653.75
119,698,16,419,313
80,172,580,435,316.75
890,40,613,844,596.75
726,218,800,261,501.25
381,687,79,648,448.75
194,67,23,387,167.75
297,266,571,287,355.25
165,659,303,353,370
896,599,376,742,653.25
613,836,971,229,662.25
895,13,167,304,344.75
658,306,669,425,514.5
596,222,902,93,453.25
532,374,928,952,696.5
240,947,339,347,468.25
855,534,988,984,840.25
109,884,687,246,481.5
645,298,448,231,405.5
506,865,772,474,654.25
888,292,762,295,559.25
587,154,34,454,307.25
722,586,528,218,513.5
122,805,582,799,577
123,46,128,171,117
319,430,460,968,544.25
830,208,621,403,515.5
180,255,617,160,303
991,554,790,378,678.25
698,383,982,782,711.25
112,379,811,956,564.5
951,690,76,616,583.25
740,620,644,58,515.5
783,548,920,533,696
267,753,324,754,524.5
152,368,752,106,344.5
104,5,161,298,142
935,81,585,233,458.5
959,189,61,511,430
701,457,325,567,512.5
982,518,61,62,405.75
754,746,861,526,721.75
598,320,896,34,462
772,137,487,846,560.5
237,623,280,601,435.25
114,351,640,879,496
327,437,884,363,502.75
260,996,781,393,607.5
722,592,776,175,566.25
503,613,529,573,554.5
242,518,970,475,551.25
484,594,948,166,548
871,637,214,422,536
865,811,315,22,503.25
835,911,203,816,691.25
677,986,57,903,655.75
788,322,421,810,585.25
998,560,996,52,651.5
345,983,265,553,536.5
751,494,102,511,464.5
716,903,94,698,602.75
915,538,876,349,669.5
226,984,639,368,554.25
519,122,99,148,222
190,652,992,713,636.75
955,196,546,192,472.25
684,800,147,832,615.75
403,49,636,651,434.75
284,617,648,323,468
969,785,134,126,503.5
491,461,343,342,409.25
2,207,434,815,364.5
578,190,671,959,599.5
869,297,513,444,530.75
748,697,783,556,696
85,352,391,803,407.75
884,295,15,583,444.25
169,414,190,546,329.75
274,762,844,946,706.5
722,339,236,577,468.5
115,586,836,130,416.75
879,323,970,451,655.75
704,707,557,578,636.5
594,903,792,51,585
809,841,165,760,643.75
475,355,774,568,543
923,149,227,814,528.25
350,827,799,616,648
697,927,423,85,533
672,482,167,810,532.75
65,49,381,557,263
633,459,659,999,687.5
11,442,531,493,369.25
344,512,202,662,430
365,249,855,0,367.25
790,448,93,608,484.75
267,826,699,37,457.25
650,945,386,474,613.75
446,905,49,120,380
149,940,317,495,475.25
463,781,30,140,353.5
978,989,608,981,889
172,546,941,252,477.75
575,352,99,805,457.75
646,320,749,587,575.5
888,121,788,671,617
40,142,389,299,217.5
590,959,201,757,626.75
866,378,931,452,656.75
529,236,845,91,425.25
755,856,450,329,597.5
95,836,287,957,543.75
483,922,40,800,561.25
785,17,774,444,505
608,652,808,616,671
364,238,878,655,533.75
838,34,723,270,466.25
891,221,418,954,621
686,212,432,644,493.5
731,710,220,925,646.5
332,477,67,683,389.75
733,831,437,390,597.75
426,327,579,842,543.5
731,615,172,754,568
386,306,567,725,496
803,233,688,873,649.25
692,977,981,578,807
520,950,629,893,748
696,325,711,294,506.5
961,700,873,55,647.25
322,107,578,545,388
617,981,565,633,699
681,281,562,618,535.5
416,253,121,64,213.5
848,818,918,756,835
407,337,898,485,531.75
223,981,157,812,543.25
100,837,696,44,419.25
400,506,208,476,397.5
673,347,380,996,599
221,907,529,119,444
295,76,217,701,322.25
557,797,770,211,583.75
248,85,244,6,145.75
371,508,227,866,493
576,489,150,890,526.25
432,51,85,576,286
985,910,619,78,648
234,635,462,360,422.75
604,56,860,990,627.5
694,179,71,846,447.5
359,676,484,430,487.25
290,684,476,964,603.5
929,970,793,980,918
574,595,388,996,638.25
719,338,928,858,710.75
58,834,552,369,453.25
657,897,626,300,620
443,652,864,226,546.25
885,273,207,147,378
709,68,564,739,520
476,762,874,200,578
66,548,922,221,439.25
684,542,656,376,564.5
212,759,311,732,503.5
111,646,404,224,346.25
343,605,302,1,312.75
834,930,517,717,749.5
528,634,364,294,455
179,370,509,61,279.75
343,546,451,431,442.75
230,962,244,70,376.5
38,566,697,42,335.75
738,760,127,563,547
175,256,153,100,171
657,788,817,151,603.25
575,373,406,770,531
371,165,223,640,349.75
742,572,34,243,397.75
862,437,439,282,505
964,403,628,431,606.5
9,496,119,803,356.75
456,716,428,186,446.5
450,137,608,25,305
840,337,183,940,575
580,845,138,56,404.75
413,81,775,591,465
673,705,333,261,493
412,116,843,730,525.25
670,881,848,509,727
881,708,618,524,682.75
84,171,223,417,223.75
93,173,84,903,313.25
79,605,722,452,464.5
450,528,654,886,629.5
204,128,303,519,288.5
341,173,362,954,457.5
761,435,292,176,416
514,741,109,259,405.75
496,207,605,197,376.25
661,608,365,240,468.5
466,31,884,748,532.25
951,685,911,128,668.75
968,584,29,170,437.75
61,92,270,388,202.75
595,394,947,680,654
831,385,118,224,389.5
705,93,726,760,571
445,581,844,328,549.5
906,297,980,977,790
279,517,833,1,407.5
323,60,351,347,270.25
474,217,840,759,572.5
813,176,419,153,390.25
276,800,94,493,415.75
169,414,231,787,400.25
865,529,934,180,627
515,368,276,311,367.5
402,435,236,317,347.5
981,857,394,257,622.25
367,9,192,796,341
798,433,945,638,703.5
536,750,542,536,591
723,670,691,607,672.75
48,209,488,642,346.75
315,72,756,967,527.5
418,495,326,502,435.25
924,653,639,158,593.5
323,246,0,471,260
510,633,607,116,466.5
972,138,315,715,535
819,708,491,888,726.5
7,367,234,337,236.25
289,443,227,806,441.25
400,118,96,924,384.5
885,968,207,936,749
381,871,47,716,503.75
257,527,542,105,357.75
248,355,455,409,366.75
269,557,971,294,522.75
641,524,319,461,486.25
524,639,361,313,459.25
875,302,318,322,454.25
787,182,797,73,459.75
606,276,829,322,508.25
494,875,283,393,511.25
728,335,156,355,393.5
920,829,230,844,705.75
291,702,768,133,473.5
602,610,844,160,554
321,781,315,489,476.5
690,118,35,14,214.25
313,702,375,345,433.75
543,835,367,350,523.75
405,386,955,791,634.25
416,685,297,68,366.5
130,437,619,340,381.5
88,114,424,243,217.25
367,293,481,361,375.5
272,2,603,769,411.5
408,840,432,773,613.25
498,289,376,263,356.5
263,639,841,791,633.5
488,247,935,326,499
695,39,817,94,411.25
547,643,282,777,562.25
669,786,978,603,759
755,952,175,245,531.75
329,576,934,521,590
380,770,901,912,740.75
351,495,439,116,350.25
330,822,817,198,541.75
264,828,559,396,511.75
1,498,183,599,320.25
468,271,725,161,406.25
760,773,152,717,600.5
172,809,237,189,351.75
720,471,536,807,633.5
103,431,850,154,384.5
344,645,537,513,509.75
404,580,841,588,603.25
696,884,493,333,601.5
33,807,210,796,461.5
45,166,475,399,271.25
505,351,688,245,447.25
58,995,438,907,599.5
446,492,407,723,517
567,841,655,496,639.75
504,475,373,512,466
966,621,102,488,544.25
633,364,276,310,395.75
890,591,410,406,574.25
822,612,458,790,670.5
977,573,902,780,808
804,876,889,579,787
634,830,142,371,494.25
939,925,785,9,664.5
284,626,816,946,668
647,52,70,645,353.5
531,603,611,74,454.75
695,827,195,205,480.5
111,773,931,130,486.25
215,9,972,641,459.25
790,986,424,794,748.5
369,158,725,180,358
413,59,561,644,419.25
944,716,213,817,672.5
214,789,899,946,712
542,273,215,143,293.25
231,592,732,930,621.25
962,797,292,212,565.75
412,725,820,629,646.5
690,668,875,739,743
951,892,173,152,542
373,798,899,810,720
853,916,660,234,665.75
372,155,238,636,350.25
984,346,381,800,627.75
60,719,405,687,467.75
350,634,378,286,412
454,144,820,472,472.5
440,301,889,848,619.5
130,816,343,26,328.75
960,50,643,73,431.5
110,109,203,500,230.5
656,528,683,935,700.5
496,473,911,17,474.25
391,436,29,907,440.75
660,575,811,766,703
383,309,391,95,294.5
705,680,152,734,567.75
529,290,877,222,479.5
875,371,298,864,602
768,173,22,730,423.25
517,26,526,709,444.5
94,757,552,420,455.75
576,167,17,667,356.75
648,58,355,108,292.25
450,676,745,676,636.75
334,411,459,736,485
506,51,870,502,482.25
449,743,924,896,753
63,73,576,389,275.25
925,655,590,727,724.25
321,880,837,332,592.5
982,32,364,538,479
138,516,119,711,371
58,751,928,674,602.75
606,687,547,724,641
409,374,621,929,583.25
631,690,471,769,640.25
433,119,965,916,608.25
660,153,594,967,593.5
526,976,995,231,682
870,180,965,454,617.25
576,573,730,983,715.5
693,34,530,716,493.25
2,390,24,764,295
691,308,221,689,477.25
874,418,335,450,519.25
581,332,871,600,596
979,410,936,574,724.75
924,904,179,886,723.25
659,528,867,892,736.5
876,738,245,915,693.5
164,887,107,556,428.5
801,729,398,724,663
284,21,265,994,391
345,531,475,299,412.5
994,158,929,363,611
781,382,572,371,526.5
513,877,72,989,612.75
570,571,34,379,388.5
446,950,732,756,721
641,156,791,213,450.25
0,182,635,540,339.25
569,226,197,923,478.75
632,458,871,89,512.5
755,660,933,578,731.5
263,358,494,522,409.25
101,881,69,748,449.75
475,251,857,407,497.5
885,977,416,381,664.75
276,570,121,87,263.5
52,920,181,144,324.25
786,106,676,13,395.25
649,652,953,695,737.25
569,838,828,592,706.75
596,721,507,717,635.25
277,771,99,446,398.25
591,741,415,905,663
226,350,957,519,513
669,482,886,891,732
370,621,611,967,642.25
897,717,123,467,551
827,424,940,91,570.5
268,260,622,589,434.75
922,656,999,73,662.5
652,892,791,511,711.5
819,987,254,626,671.5
363,275,363,484,371.25
253,652,111,280,324
811,241,993,455,625
234,356,150,998,434.5
519,782,171,998,617.5
855,594,530,799,694.5
798,800,970,339,726.75
110,992,561,122,446.25
604,369,265,627,466.25
145,591,155,421,328
349,714,930,240,558.25
199,421,321,284,306.25
876,308,103,434,430.25
839,326,508,595,567
139,323,167,79,177
958,471,8,107,386
159,394,619,181,338.25
646,586,559,861,663
743,662,819,172,599
564,604,164,767,524.75
196,885,44,810,483.75
407,571,772,139,472.25
759,59,251,489,389.5
873,158,841,876,687
102,371,515,61,262.25
967,826,461,987,810.25
720,370,446,851,596.75
15,482,156,21,168.5
721,538,982,455,674
339,176,599,379,373.25
668,433,539,203,460.75
446,880,473,487,571.5
186,804,937,493,605
827,870,876,660,808.25
374,771,875,212,558
549,420,440,147,389
78,635,448,159,330
29,621,983,772,601.25
484,870,266,648,567
611,174,742,974,625.25
922,363,119,908,578
176,573,931,696,594
611,187,560,734,523
1,971,412,711,523.75
412,882,86,261,410.25
831,932,190,150,525.75
503,413,766,931,653.25
993,723,452,669,709.25
421,805,409,57,423
954,190,418,287,462.25
344,151,270,256,255.25
808,397,29,320,388.5
887,834,327,694,685.5
278,752,881,592,625.75
693,142,25,4,216
90,658,152,509,352.25
586,168,453,430,409.25
214,488,837,719,564.5
538,640,989,175,585.5
593,239,241,687,440
659,591,420,770,610
687,199,92,475,363.25
939,350,452,389,532.5
290,194,127,216,206.75
369,395,917,693,593.5
595,688,583,135,500.25
393,401,649,181,406
551,861,97,514,505.75
451,539,125,654,442.25
94,435,815,113,364.25
425,263,364,988,510
318,396,629,283,406.5
183,357,942,270,438
914,201,386,642,535.75
545,242,435,867,522.25
342,36,760,438,394
310,204,858,578,487.5
810,564,754,34,540.5
737,897,807,932,843.25
777,416,312,513,504.5
649,209,832,371,515.25
489,547,745,9,447.5
215,41,44,970,317.5
681,111,336,668,449
792,80,179,276,331.75
360,515,627,885,596.75
694,894,315,870,693.25
699,663,874,368,651
515,225,814,965,629.75
979,230,564,244,504.25
252,207,383,339,295.25
549,376,550,37,378
591,784,4,311,422.5
567,660,29,126,345.5
8,654,366,120,287
168,756,844,255,505.75
623,793,91,715,555.5
63,551,276,15,226.25
620,944,230,180,493.5
964,783,735,74,639
590,524,215,986,578.75
926,584,631,974,778.75
965,632,371,258,556.5
932,138,317,664,512.75
253,849,36,942,520
355,817,397,353,480.5
534,964,241,651,597.5
683,374,27,775,464.75
417,137,782,127,365.75
687,656,628,215,546.5
672,420,214,207,378.25
328,347,925,414,503.5
179,153,139,412,220.75
569,855,694,693,702.75
578,791,884,589,710.5
766,515,674,912,716.75
188,640,827,494,537.25
549,311,470,113,360.75
990,381,966,913,812.5
864,283,223,715,521.25
16,520,797,630,490.75
34,408,825,323,397.5
175,302,705,425,401.75
872,62,592,958,621
482,787,15,134,354.5
312,905,349,647,553.25
363,527,961,125,494
597,245,752,335,482.25
524,970,827,543,716
140,92,14,825,267.75
169,794,229,91,320.75
532,853,551,755,672.75
41,263,690,543,384.25
908,206,619,557,572.5
826,510,138,283,439.25
447,181,272,124,256
787,322,683,928,680
211,417,274,111,253.25
940,115,109,896,515
248,653,468,586,488.75
933,275,445,209,465.5
336,217,501,396,362.5
302,152,730,518,425.5
207,245,2,15,117.25
52,433,366,436,321.75
638,992,702,897,807.25
725,854,766,247,648
573,445,484,856,589.5
677,216,98,113,276
620,7,172,660,364.75
460,942,871,242,628.75
212,276,417,940,461.25
518,478,676,728,600
22,628,801,256,426.75
547,532,633,149,465.25
704,288,932,600,631
802,125,250,83,315
623,790,530,520,615.75
792,632,623,617,666
630,725,302,216,468.25
551,795,2,413,440.25
518,491,956,153,529.5
45,886,562,399,473
689,284,729,768,617.5
234,46,654,831,441.25
997,640,280,745,665.5
548,2,825,414,447.25
561,340,659,805,591.25
611,288,297,826,505.5
245,866,544,118,443.25
656,794,626,83,539.75
604,915,704,374,649.25
897,494,127,564,520.5
808,378,389,654,557.25
99,854,790,280,505.75
501,47,550,733,457.75
429,169,590,751,484.75
829,992,46,360,556.75
363,608,39,216,306.5
944,274,704,763,671.25
127,480,148,694,362.25
820,454,424,311,502.25
15,494,847,847,550.75
494,743,926,327,622.5
201,630,498,401,432.5
677,867,629,42,553.75
219,472,240,244,293.75
870,870,409,447,649
531,213,721,822,571.75
725,984,17,306,508
837,494,169,43,385.75
967,351,272,428,504.5
870,369,47,224,377.5
374,102,69,834,344.75
542,366,732,374,503.5
619,498,679,464,565
896,342,483,608,582.25
143,388,741,285,389.25
573,299,296,485,413.25
104,290,93,816,325.75
456,947,935,338,669
923,493,83,623,530.5
304,368,620,345,409.25
574,733,763,641,677.75
809,851,960,873,873.25
618,6,158,965,436.75
869,81,579,838,591.75
486,641,712,578,604.25
870,168,719,677,608.5
341,627,805,899,668
212,228,645,140,306.25
33,326,786,961,526.5
578,339,885,916,679.5
845,162,819,195,505.25
62,762,609,72,376.25
30,339,641,644,413.5
688,96,951,913,662
858,393,787,828,716.5
797,837,317,844,698.75
524,11,188,726,362.25
241,423,565,676,476.25
635,301,856,77,467.25
170,495,154,116,233.75
265,26,656,899,461.5
387,543,611,588,532.25
278,432,39,645,348.5
749,532,631,904,704
809,607,607,270,573.25
970,560,693,8,557.75
983,220,498,130,457.75
816,59,278,568,430.25
292,145,619,808,466
28,229,182,63,125.5
390,213,984,991,644.5
461,788,546,325,530
308,269,573,369,379.75
842,100,921,264,531.75
482,304,109,755,412.5
898,334,739,656,656.75
35,612,720,860,556.75
614,797,807,110,582
529,825,20,414,447
521,419,915,124,494.75
330,486,353,901,517.5
629,830,690,306,613.75
19,904,929,37,472.25
272,231,124,591,304.5
33,543,889,281,436.5
251,103,37,456,211.75
693,787,344,352,544
595,201,408,232,359
727,627,899,50,575.75
519,828,646,220,553.25
501,341,485,952,569.75
731,821,232,299,520.75
383,605,575,845,602
997,897,736,189,704.75
461,575,736,463,558.75
168,879,201,705,488.25
27,706,6,700,359.75
267,629,495,487,469.5
785,257,362,870,568.5
703,375,618,762,614.5
872,109,900,78,489.75
91,128,651,744,403.5
550,156,502,801,502.25
468,972,670,185,573.75
402,357,50,673,370.5
286,134,584,258,315.5
183,923,168,411,421.25
270,467,625,70,358
869,786,99,342,524
267,908,942,724,710.25
477,820,233,495,506.25
40,444,892,991,591.75
940,555,832,353,670
100,600,862,429,497.75
342,734,466,818,590
219,410,616,758,500.75
199,595,242,216,313
71,474,36,483,266
483,497,900,712,648
899,220,645,507,567.75
241,438,659,726,516
839,691,766,751,761.75
905,517,183,742,586.75
844,506,102,689,535.25
643,468,553,491,538.75
797,601,864,239,625.25
504,517,787,709,629.25
892,364,882,555,673.25
432,560,252,36,320
798,453,304,452,501.75
432,422,404,862,530
453,990,785,312,635
36,752,439,842,517.25
82,12,931,364,347.25
344,692,277,461,443.5
381,153,314,226,268.5
141,243,763,317,366
138,328,888,546,475
510,328,895,352,521.25
222,759,701,252,483.5
5,575,701,591,468
975,409,907,658,737.25
903,224,689,654,617.5
487,860,375,221,485.75
744,503,529,26,450.5
157,865,795,644,615.25
923,745,170,833,667.75
320,423,895,945,645.75
71,40,516,801,357
559,874,268,441,535.5
16,218,97,244,143.75
865,307,1,946,529.75
459,694,735,644,633
360,514,172,685,432.75
479,154,696,638,491.75
218,630,593,917,589.5
783,887,870,396,734
856,362,462,669,587.25
116,319,22,45,125.5
217,649,924,953,685.75
306,110,405,437,314.5
875,868,593,602,734.5
916,281,559,82,459.5
910,357,915,665,711.75
82,704,412,627,456.25
832,777,626,677,728
31,156,854,652,423.25
419,58,609,669,438.75
592,293,870,866,655.25
695,296,498,435,481
454,227,722,387,447.5
921,767,806,87,645.25
230,415,704,900,562.25
966,624,906,63,639.75
337,354,560,325,394
266,240,687,254,361.75
497,689,453,735,593.5
991,835,603,161,647.5
326,939,578,994,709.25
195,310,872,627,501
591,27,656,718,498
803,375,302,198,419.5
300,533,470,487,447.5
762,659,815,23,564.75
13,266,407,868,388.5
144,924,209,147,356
386,620,648,5,414.75
460,879,958,474,692.75
754,319,481,458,503
865,285,3,859,503
578,830,599,23,507.5
690,225,0,565,370
129,518,897,475,504.75
987,868,14,465,583.5
577,697,904,249,606.75
770,41,118,892,455.25
204,602,459,295,390
884,349,884,357,618.5
692,130,466,895,545.75
677,101,143,726,411.75
510,259,753,624,536.5
233,296,196,111,209
161,308,921,909,574.75
245,431,844,578,524.5
916,774,627,658,743.75
923,506,701,435,641.25
577,746,989,142,613.5
320,750,382,961,603.25
431,401,662,835,582.25
254,350,446,894,486
886,103,983,558,632.5
733,884,957,919,873.25
727,625,354,857,640.75
512,514,438,759,555.75
450,378,513,923,566
155,993,592,150,472.5
402,165,135,835,384.25
179,69,486,181,228.75
587,972,962,971,873
922,94,563,633,553
302,459,362,513,409
39,233,140,140,138
219,757,943,687,651.5
783,780,673,196,608
637,577,447,39,425
907,68,146,242,340.75
501,36,693,799,507.25
967,184,617,261,507.25
691,511,723,88,503.25
220,57,947,571,448.75
476,168,26,197,216.75
834,728,34,880,619
861,130,658,265,478.5
684,685,648,228,561.25
343,11,734,869,489.25
502,501,394,166,390.75
125,966,675,785,637.75
498,214,863,438,503.25
952,836,567,741,774
798,309,739,221,516.75
893,235,405,744,569.25
322,839,149,918,557
585,97,622,810,528.5
233,586,642,377,459.5
729,670,271,560,557.5
653,206,198,146,300.75
164,835,286,111,349
801,146,248,520,428.75
86,127,249,476,234.5
177,23,31,712,235.75
111,665,409,255,360
922,432,427,554,583.75
947,330,325,498,525
477,678,531,568,563.5
336,706,898,381,580.25
916,561,742,586,701.25
909,205,23,832,492.25
748,565,192,870,593.75
540,646,719,114,504.75
582,106,986,370,511
874,906,744,844,842
887,273,987,747,723.5
43,351,719,41,288.5
130,262,635,890,479.25
693,162,592,471,479.5
31,89,917,448,371.25
683,818,971,531,750.75
807,260,429,307,450.75
665,587,570,781,650.75
862,920,671,24,619.25
236,320,715,414,421.25
137,9,708,165,254.75
189,829,753,681,613
277,859,527,695,589.5
368,523,401,216,377
556,607,832,220,553.75
413,794,326,789,580.5
480,55,413,89,259.25
493,575,982,256,576.5
140,773,407,486,451.5
321,737,927,748,683.25
926,116,659,811,628
38,250,109,618,253.75
772,920,704,23,604.75
509,227,493,995,556
580,360,506,884,582.5
658,614,236,478,496.5
896,2,224,275,349.25
815,374,308,538,508.75
191,731,743,811,619
4,864,685,173,431.5
798,929,725,620,768
847,857,885,279,717
907,636,317,655,628.75
305,260,862,494,480.25
425,466,876,279,511.5
940,273,767,452,608
677,465,420,560,530.5
502,299,458,460,429.75
752,439,810,757,689.5
